long,lat,boron,nitrogen,phos,potas,pH,zinc,clay,OM,Sand,Silt,Rainfall,Temp,Elevation,Slope,nearest_rainfall,Water,Road,LULC_Code
84.09972,28.52004,0.6416529,0.3242964,141.7877045,459.2797546,6.3424644,3.552444,12.5389156,4.4754128,54.2884636,36.3023262,1990.930054,-10.5331001,6410,35.2229347,160.9188843,4433.731445,8486.341797,2
84.10691,28.52004,0.6425192,0.3264331,142.7967987,461.6444092,6.3413429,3.4938972,12.5048771,4.4862299,54.3764572,36.237854,1990.930054,-9.25422,6327,33.3746758,206.0753632,4250.645996,8358.109375,2
84.1141,28.52004,0.6429446,0.328612,143.9826813,464.1757507,6.340291,3.4389269,12.4652586,4.4971867,54.4577942,36.1771011,1990.930054,-7.7580299,6189,27.394083,164.5007172,3880.912109,8322.174805,2
84.1213,28.52004,0.6431082,0.3307097,145.0536499,466.4342041,6.3393283,3.3856168,12.4083471,4.5074778,54.5193787,36.1255569,1990.930054,-15.1134996,6674,42.1667671,249.3818054,3550.243897,8314.384766,3
84.12849,28.52004,0.6430801,0.3326257,146.0167694,468.4928894,6.3380466,3.3348956,12.3377428,4.5171208,54.5685997,36.0800819,1990.930054,-8.6003799,6539,37.2895889,139.0219879,3417.477295,8395.070313,2
84.13568,28.52004,0.6429056,0.3343464,146.8720551,470.3851013,6.336329,3.2868919,12.2542553,4.5260711,54.6058464,36.0398521,1990.930054,-16.2688007,6489,38.5745621,237.8987579,3404.764893,8536.9375,2
84.14288,28.52004,0.6426342,0.3358458,147.6090698,472.1258545,6.334054,3.2416215,12.1584578,4.5342617,54.631115,36.0041351,1990.930054,-8.8653202,6768,47.5632286,125.9465637,3505.172607,8699.069336,2
84.15007,28.52004,0.6419056,0.337024,148.159729,473.616394,6.3308558,3.1966088,12.0474701,4.5412245,54.6445274,35.9719963,1990.930054,-11.9208002,6555,16.8667564,184.7636414,3728.958008,8950.3125,2
83.8048,28.51285,0.4695328,0.2553276,165.9599152,406.7596436,6.2946544,4.060895,13.0197315,4.3170476,50.3845291,38.8804512,2327.389893,-8.1880703,6474,47.1729622,178.4398041,5914.358398,5891.086426,2
83.812,28.51285,0.4740009,0.2553075,167.0713806,410.3763123,6.2893033,4.0243087,13.0504236,4.3367186,50.4194298,38.7354469,2327.389893,-6.6937399,6398,59.9891968,156.7284698,5702.840332,6106.234375,2
83.81919,28.51285,0.4786662,0.2553506,167.7120667,413.3210754,6.2845278,3.9746556,13.0727606,4.3516812,50.477951,38.5936356,2331.540039,-4.88448,6104,36.6879845,116.4207306,5621.147949,5467.741699,2
83.82638,28.51285,0.4834807,0.2554518,168.0370026,415.7829895,6.2799506,3.9180279,13.0902672,4.3631673,50.5460701,38.4569054,2336.330078,-3.97615,5736,49.0978432,166.9741669,5237.789551,4803.092773,3
83.83357,28.51285,0.4884287,0.2556239,168.1309509,417.8614502,6.2754431,3.8576605,13.1054735,4.3719802,50.6176949,38.3259888,2339.860107,-5.8534002,5801,39.0767593,189.2189331,4702.682617,4198.285156,2
83.84077,28.51285,0.4935189,0.2558531,168.0062866,419.527832,6.270906,3.7955964,13.1184311,4.3780236,50.6885948,38.2040634,2342.189941,-11.4546003,5833,36.7166939,340.9533691,4209.64209,3582.080322,2
83.84796,28.51285,0.4987432,0.2561333,167.7001343,420.8304443,6.2662964,3.731653,13.127924,4.3814945,50.7563934,38.0930099,2343.179932,-15.3963003,6144,33.0684814,357.4142151,3775.186523,3034.155518,2
83.85515,28.51285,0.5038838,0.2565051,167.2142792,421.9843445,6.2619953,3.6620624,13.1351719,4.3836617,50.824646,37.9880219,2342.800049,-12.9726,5961,26.2829266,77.7352295,3400.51709,2563.376709,3
83.86235,28.51285,0.5089008,0.2569797,166.5845947,423.0803833,6.2580485,3.5873032,13.1412601,4.3852167,50.894455,37.8867416,2341.030029,-6.05549,5595,43.4821472,50.7462692,2788.631348,2206.173096,3
83.86954,28.51285,0.5138499,0.2575911,165.8710327,424.1992188,6.2543888,3.5102923,13.1477947,4.3865161,50.9652023,37.7900581,2337.830078,-6.0619302,5157,20.7650738,354.9203796,2434.399658,1855.640015,9
83.87673,28.51285,0.5188061,0.2583742,165.1752777,425.4665222,6.2508817,3.4368181,13.156867,4.3882189,51.0367813,37.6974449,2333.090088,-7.4931798,5041,43.1077461,88.7155533,2236.34082,1481.890625,9
83.88393,28.51285,0.5237811,0.2593121,164.5035248,426.8604431,6.2475486,3.3676255,13.167779,4.3903456,51.1085739,37.6085396,2326.939941,-7.5585098,4959,48.9739799,77.1308289,1982.825073,1391.689575,3
83.89112,28.51285,0.5287793,0.2603705,163.8475494,428.3150024,6.2444944,3.3045065,13.178381,4.3927021,51.1791306,37.522934,2319.209961,-5.2975202,4778,32.9800949,5.1944289,1442.717163,1336.60022,9
83.89831,28.51285,0.5338154,0.261539,163.2082977,429.8129578,6.2417188,3.2474234,13.1882734,4.3952708,51.2485161,37.4405289,2310.129883,1.97215,4282,56.4884758,71.8671341,850.1292725,646.2197876,9
83.90551,28.51285,0.5389019,0.2628086,162.5865784,431.3425903,6.2392006,3.1964381,13.1969929,4.3979993,51.3170929,37.3613777,2299.5,0.488772,3359,13.4182043,140.7105865,170.0258484,30,10
83.9127,28.51285,0.5440827,0.2641667,161.9847412,432.875885,6.236937,3.151571,13.204771,4.4008451,51.3856544,37.2850113,2287.699951,-4.6186099,4000,60.7661285,279.4623108,510.0775452,600.7495117,9
83.91989,28.51285,0.5494036,0.2656016,161.4051361,434.382782,6.2349386,3.1129327,13.2116756,4.4037476,51.4551964,37.2109489,2274.699951,-4.48596,4659,35.6901245,30.1600609,1190.180908,1281.600586,3
83.92708,28.51285,0.5548934,0.2671103,160.8497772,435.8395691,6.2332449,3.0808866,13.2173433,4.4066319,51.5268936,37.1387596,2260.429932,-5.1702199,4722,22.5280933,295.787323,1831.234375,1948.152954,3
83.93428,28.51285,0.5605196,0.2687304,160.3126678,437.2380371,6.2319279,3.0571513,13.2220602,4.4094429,51.6009712,37.0678825,2247.229981,-7.9842501,4858,29.2665672,339.3937378,2434.399658,2659.36084,9
83.94147,28.51285,0.5662806,0.2704629,159.778244,438.5407104,6.2309909,3.0429749,13.2248144,4.4120054,51.6757088,36.9993477,2247.229981,-12.1445999,5062,42.6248207,316.8475952,3102.680664,3334.726318,9
83.94866,28.51285,0.5721903,0.2723106,159.2383423,439.7081909,6.2304897,3.0396562,13.2247496,4.4141326,51.7509155,36.9333763,2247.229981,-19.1590996,5610,50.0600357,331.4537964,3775.186523,4045.108154,9
83.95586,28.51285,0.5782099,0.2742852,158.678894,440.6774902,6.2304788,3.0482795,13.2206869,4.415669,51.8281517,36.8691406,2186.379883,-5.76689,6024,50.4032822,85.0216446,3505.172607,4700.053223,2
83.96305,28.51285,0.5841984,0.2764311,158.0426483,441.4187927,6.2313175,3.0697484,13.2114906,4.4172082,51.9138603,36.8087349,2186.379883,-4.03266,5530,38.8238678,106.3558197,2688.344727,5047.137695,3
83.97024,28.51285,0.5900559,0.2787884,157.2654114,441.9154358,6.2334681,3.1060455,13.195858,4.4192734,52.0128403,36.7563133,2186.379883,-2.9216299,4985,50.7824554,138.8879089,2054.430176,5397.08252,9
83.97744,28.51285,0.5957533,0.2813307,156.3413391,442.1304626,6.2371116,3.1598792,13.1728268,4.4213114,52.1256065,36.7134857,2000.729981,-0.781579,4512,40.5875854,87.7542572,1452.701538,5819.458496,9
83.98463,28.51285,0.6012334,0.2840166,155.2643433,442.0362549,6.2424984,3.2345767,13.1414309,4.4225774,52.2524071,36.6829414,1982.780029,6.8266602,3781,24.6244545,49.4556046,850.1292725,6182.184082,9
83.99182,28.51285,0.6064176,0.2868443,153.9881287,441.5988464,6.2501502,3.3349469,13.0994177,4.4225106,52.3935852,36.6693497,1967.400024,11.4884996,3592,19.0488491,163.7676544,170.0258484,6634.342285,9
83.99902,28.51285,0.6110814,0.28974,152.4717102,440.892334,6.2607508,3.4633315,13.0426922,4.4207397,52.5441971,36.681778,1954.660034,12.7945004,3517,15.3002195,200.658905,510.0775452,7110.25293,10
84.00621,28.51285,0.6148029,0.293307,150.4053497,440.7668152,6.2731857,3.6115942,12.9698582,4.415638,52.6535072,36.7392349,1945.319946,6.6303802,3712,27.9598045,55.3048477,613.0369263,7619.114258,9
84.0134,28.51285,0.6182327,0.2972118,148.1356964,441.1557617,6.2849488,3.7480428,12.8949623,4.4081578,52.7239723,36.8102646,1939.449951,8.6119604,3442,10.3176603,244.0256042,0,8154.759277,9
84.02059,28.51285,0.6214717,0.3006949,145.8981018,441.2214661,6.2971115,3.8734334,12.8113785,4.3990569,52.7908974,36.8804398,1937.430054,8.8401203,3594,5.8004704,128.2901611,680.1033936,7853.184082,9
84.02779,28.51285,0.6241944,0.3036986,143.6166992,440.8412781,6.3103333,3.9934506,12.7116842,4.3883548,52.8592224,36.9510918,1939.229981,-2.6923699,3940,41.4395294,299.001709,1327.944336,7620.059082,9
84.03498,28.51285,0.6263601,0.3061373,141.6292877,440.5087891,6.3222032,4.0877256,12.6151514,4.3822961,52.9529839,36.9845009,1944.920044,-2.7512,4144,13.7223473,289.0577087,1900.946777,7430.4375,9
84.04217,28.51285,0.6275792,0.308056,139.9894409,440.5662842,6.3319449,4.141665,12.5313492,4.3849168,53.0948677,36.9675484,1954.180054,-5.8213601,4478,41.8363419,321.0885315,2527.615967,7279.869629,9
84.04937,28.51285,0.6286451,0.3105285,139.1444702,442.8256836,6.3358083,4.0882511,12.5316515,4.4005079,53.3087502,36.9283333,1966.98999,-6.2902598,4824,20.5589428,319.5377808,3176.344971,7220.22168,3
84.05656,28.51285,0.6303096,0.3128811,138.7705078,445.320343,6.337574,4.0163779,12.5451241,4.4154019,53.5056915,36.8811111,1982.640015,-11.6290998,4988,53.4993591,310.466217,3835.958008,7201,9
84.06375,28.51285,0.6323746,0.3149801,138.7120361,447.6553955,6.3383865,3.9460657,12.5534315,4.4279447,53.6753654,36.8264847,1990.930054,-6.6840401,5304,30.0113373,220.2852478,4668.75,7278.633301,2
84.07095,28.51285,0.6347421,0.3168937,138.9371643,449.8973694,6.3383245,3.877568,12.5565596,4.4384189,53.8186989,36.7662926,1990.930054,-9.2042704,5694,43.0542145,197.7838898,4574.927734,7419.467773,9
84.07814,28.51285,0.6373216,0.3186774,139.4310455,452.0646667,6.3373652,3.8109789,12.5540771,4.4469194,53.9363365,36.7000999,1990.930054,-12.4934998,6027,34.6126785,236.4065552,4291.258301,7600.664551,9
84.08533,28.51285,0.6397777,0.3204476,140.1167145,454.1359253,6.3358397,3.7457054,12.5446396,4.4546356,54.0397034,36.6273308,1990.930054,-10.1552,6498,18.4082737,138.0664825,3954.70044,7860.515137,2
84.09253,28.51285,0.641853,0.3223221,140.8940277,456.2359619,6.3344507,3.6813722,12.5285149,4.4635296,54.1393127,36.5553856,1990.930054,-8.48804,6365,22.8810711,109.1556091,3713.420654,7864.864746,2
84.09972,28.51285,0.6435173,0.3243008,141.7901764,458.421936,6.3331823,3.6186254,12.5063868,4.473453,54.2345924,36.4848175,1990.930054,-7.9941001,6098,20.7697258,155.1363068,3586.699219,7690.890625,2
84.10691,28.51285,0.6447371,0.3263086,142.8779602,460.7912292,6.3320141,3.5591354,12.4803734,4.4837689,54.3263016,36.4165344,1990.930054,-7.0438199,5907,25.680666,147.8356171,3538.008789,7586.145508,2
84.1141,28.51285,0.6455548,0.3283423,144.0260315,463.1616211,6.3309507,3.5025454,12.4433489,4.4939537,54.4055252,36.3546753,1990.930054,-14.3063002,5956,38.6416893,274.2141724,3065.18457,7511.750977,2
84.1213,28.51285,0.6461323,0.3302203,145.0209351,465.249939,6.3297362,3.4480221,12.3887157,4.5035081,54.4680557,36.3008156,1990.930054,-18.3064995,6452,27.3387356,266.7427673,2746.851563,7534.838867,2
84.12849,28.51285,0.6465137,0.3318978,145.8851471,467.1395264,6.3280907,3.3962767,12.3193932,4.5124588,54.5185051,36.2527199,1990.930054,-7.3105602,6294,43.254097,130.2963867,2572.958008,7594.800781,2
84.13568,28.51285,0.646753,0.3333507,146.6079407,468.8437805,6.3258986,3.3473098,12.2359304,4.5207415,54.5569496,36.2096443,1990.930054,-9.9432898,6144,16.1404934,196.8583984,2556.049072,7744.417481,2
84.14288,28.51285,0.6464329,0.3344581,147.1038971,470.2233887,6.3227043,3.2976747,12.1340008,4.5277491,54.5836906,36.1706352,1990.930054,-11.0588999,6371,17.5068474,183.8140717,2850.152588,7960.408203,2
84.15007,28.51285,0.6453642,0.3347907,147.189621,470.5829773,6.3173261,3.2335265,11.9955597,4.5307126,54.5994987,36.1347847,1990.930054,-14.533,6503,7.721673,68.1985931,3121.259766,8194.888672,2
84.15726,28.51285,0.6437281,0.3346377,147.3045502,470.2874756,6.3116722,3.1697395,11.8427439,4.5311079,54.6013336,36.1017914,1990.930054,-14.2214003,6574,18.3535824,304.6951599,3505.172607,8519.418945,2
83.79761,28.50565,0.4553012,0.2503602,163.4391479,398.0181885,6.2779841,3.8443511,12.7119093,4.2637501,50.0612755,39.4023209,2327.389893,-1.99266,5594,31.0617714,140.6544189,5400.830566,4845.998535,9
83.8048,28.50565,0.4601661,0.2506302,165.7474823,403.3343201,6.27317,3.8695078,12.8001223,4.2979531,50.1483536,39.1723557,2327.389893,-5.2943501,5702,45.1625061,191.3099365,5055.231934,5252.142578,2
83.812,28.50565,0.4645172,0.2507114,167.4221039,407.920166,6.2680902,3.8531966,12.8507833,4.3250933,50.2010155,38.9927788,2327.389893,-4.9415798,5887,48.9951439,188.6031189,4868.799316,5678.248047,2
83.81919,28.50565,0.4689955,0.2508888,168.4285431,411.5654602,6.263629,3.8196228,12.8876209,4.3451734,50.2737198,38.825531,2331.689941,-1.91286,5265,51.374752,182.3059692,4772.853027,5798.387695,3
83.82638,28.50565,0.4736944,0.2511851,168.9447174,414.472168,6.2595978,3.7783914,12.9181499,4.3598852,50.3653069,38.6638336,2336.389893,-2.38657,4992,23.6881027,201.903183,4772.853027,5217.758301,9
83.83357,28.50565,0.4785645,0.251555,169.1312408,416.8404236,6.2556005,3.7323935,12.9441662,4.3705702,50.4612312,38.5108452,2339.949951,-2.4421101,5026,63.0839005,182.3198853,4868.799316,4624.770508,3
83.84077,28.50565,0.4836309,0.2519579,169.0629883,418.7226868,6.2515173,3.6824212,12.966464,4.3779054,50.5566025,38.3686447,2342.209961,-7.9776902,5294,56.3892593,245.7941132,4727.208008,4115.580078,9
83.84796,28.50565,0.4889516,0.2523628,168.7309875,420.0147705,6.2472391,3.6295369,12.98419,4.3813815,50.6455879,38.2424164,2343.189941,-6.3096099,5860,46.792202,202.7241058,4344.817383,3624.044678,2
83.85515,28.50565,0.4943352,0.252813,168.1906738,420.9968567,6.2430816,3.5698135,12.9973993,4.3825059,50.7304649,38.1284256,2342.790039,-2.5903201,5673,33.5193024,147.41745,3877.185791,3233.465576,3
83.86235,28.50565,0.4995872,0.2533493,167.4788208,421.8978271,6.2393641,3.5015857,13.0081911,4.3829012,50.8160744,38.0196877,2341,-3.61601,5438,44.0150909,122.5857086,3349.12085,2916.024658,2
83.86954,28.50565,0.5047562,0.2539876,166.6793671,422.8132935,6.2359552,3.4292188,13.0182362,4.3832307,50.9024048,37.9148788,2337.719971,-0.972707,4980,56.2661018,119.3665009,2741.584473,2511.772217,3
83.87673,28.50565,0.5099385,0.2547887,165.9144135,423.9075317,6.2326975,3.359864,13.0304909,4.384202,50.989151,37.8143959,2333.02002,-0.346129,4525,29.3935013,146.5466919,2130.417725,2066.518799,9
83.88393,28.50565,0.515151,0.2557559,165.1943817,425.1850891,6.2295704,3.2936535,13.0452538,4.3858604,51.0762062,37.7186089,2326.73999,0.995738,4359,62.6301765,170.4967499,1567.560913,1591.131714,9
83.89112,28.50565,0.5203974,0.2568643,164.5145111,426.5982056,6.2266302,3.2317839,13.0610609,4.3880711,51.1628532,37.6271286,2319.090088,3.41257,4213,56.4245491,157.2205353,1034.226807,1025.280396,9
83.89831,28.50565,0.5256903,0.2580842,163.8670044,428.0865479,6.2239599,3.1759059,13.0759878,4.3906283,51.2482719,37.5395279,2309.850098,8.1208801,3827,49.4586067,172.1607361,380.1893616,402.4922485,9
83.90551,28.50565,0.5310533,0.2594111,163.2534485,429.630188,6.2215629,3.1260946,13.0900793,4.3935065,51.3332176,37.4553375,2299.340088,0.117279,3306,59.8399582,153.4974365,0,94.8683319,9
83.9127,28.50565,0.5365114,0.2608548,162.6737823,431.2042847,6.2194562,3.0830588,13.1043682,4.3966889,51.418644,37.3735466,2287.350098,-3.53789,4205,32.0041847,284.7827148,680.1033936,780.5767212,9
83.91989,28.50565,0.5420739,0.2624097,162.1174316,432.7693176,6.2176337,3.0472887,13.1179237,4.4000883,51.5039063,37.294384,2274.310059,-0.15628,4458,26.6001091,219.5596619,1360.206787,1501.199463,9
83.92708,28.50565,0.5477509,0.2640809,161.5826721,434.3086243,6.2161155,3.0194376,13.1306572,4.4036107,51.5893517,37.2178192,2260.219971,-4.8432899,4831,32.1601753,244.2900391,1990.101563,2190.821777,3
83.93428,28.50565,0.5535543,0.2658755,161.0679932,435.8050842,6.2149301,3.0003583,13.1425447,4.4071383,51.6753654,37.1438713,2247.229981,-5.5079799,5098,43.4557953,235.465332,2639.510986,2868.100342,9
83.94147,28.50565,0.5594982,0.2677992,160.5683746,437.2285767,6.2141171,2.9911239,13.1531534,4.4105158,51.7621498,37.0726166,2247.229981,-14.0978003,5754,54.3884697,250.6936951,3301.304932,3465.616943,9
83.94866,28.50565,0.5655993,0.2698529,160.0723724,438.5257874,6.2137303,2.9930785,13.1612959,4.4135365,51.8495598,37.0041924,2247.229981,-10.3135004,6327,17.5417156,5.332159,3969.293457,3701.080811,2
83.95586,28.50565,0.5718768,0.2720306,159.5587311,439.6085815,6.2138448,3.0079303,13.1646271,4.4159145,51.9369316,36.9387932,2186.379883,-4.9067001,5936,29.369009,107.3540268,3404.764893,4011.595703,3
83.96305,28.50565,0.5783044,0.2743467,159.011734,440.4057922,6.2145481,3.0375049,13.1619444,4.4173641,52.0256004,36.8759384,2186.379883,-3.9228101,5306,52.8122597,129.3150787,2725.72168,4350.413574,3
83.97024,28.50565,0.5847226,0.2768553,158.3580017,440.8791199,6.2163219,3.0834742,13.1517954,4.4185109,52.1228409,36.8189087,2186.379883,-2.1217501,4717,43.2654724,156.063446,2047.382324,4764.241699,9
83.97744,28.50565,0.5909923,0.279606,157.4980316,440.9835815,6.2198453,3.148952,13.1316433,4.41996,52.2339592,36.7743721,2000.199951,-0.639247,4337,44.1836967,143.4269714,1370.792236,5126.402344,9
83.98463,28.50565,0.5970515,0.2825754,156.4077606,440.6750793,6.2254829,3.2384648,13.0998898,4.4209132,52.3592262,36.7457771,1982.540039,9.8402596,3758,28.6524372,126.2538376,680.1033936,5570.718262,10
83.99182,28.50565,0.6027254,0.2856816,155.0789337,440.0214233,6.2337375,3.3544316,13.0538635,4.4207864,52.4954224,36.7398643,1967,12.0277996,3396,12.6230516,77.0053864,0,6025.894043,9
83.99902,28.50565,0.6076882,0.2887827,153.4569397,439.1860657,6.245388,3.4968176,12.9874353,4.4189358,52.6274986,36.7721062,1954.5,15.7121,3409,24.0617027,158.4985657,240.4528656,6562.598633,9
84.00621,28.50565,0.6115741,0.2921513,151.2554474,438.589447,6.2614355,3.6741478,12.8968801,4.4130754,52.7292137,36.8674736,1945.099976,6.6275401,3392,38.2116318,274.5860901,510.0775452,7107.467773,9
84.0134,28.50565,0.614719,0.2968171,148.2626648,439.0450439,6.276814,3.8539422,12.7934904,4.402072,52.7536888,36.9974098,1939.390015,10.4827003,3408,25.8096752,59.2067642,0,7466.625977,9
84.02059,28.50565,0.6178595,0.3007793,145.4075775,439.0009155,6.2922888,4.0148664,12.6829491,4.388413,52.776268,37.1169662,1937.420044,4.0023699,3383,64.9104385,240.9672699,340.0516968,7151.398438,9
84.02779,28.50565,0.6207172,0.3038818,142.7991333,438.5573425,6.3070254,4.1520157,12.5696354,4.3771663,52.8221436,37.1998215,1939.339966,-2.60888,4010,43.8821678,267.7493591,1020.15509,6852.160156,9
84.03498,28.50565,0.6227785,0.3061173,140.5501709,438.0827942,6.3200116,4.2566881,12.4600563,4.3737388,52.9135361,37.2215385,1945.030029,-3.70982,4477,20.5730858,243.4349518,1700.258545,6652.225098,9
84.04217,28.50565,0.6240546,0.3086019,139.072113,439.7677917,6.3272133,4.2449732,12.432807,4.3874054,53.106472,37.1985092,1954.48999,-1.73202,4459,11.4653273,204.4439545,2380.361816,6507.303711,9
84.04937,28.50565,0.6261973,0.3112487,138.4822235,442.5650635,6.3297043,4.1669903,12.4607821,4.4038453,53.3112717,37.1659622,1967.189941,-3.47543,4660,28.9735165,242.4639282,3060.465332,6412.776367,3
84.05656,28.50565,0.6288826,0.3134857,138.2719269,445.0385437,6.3308687,4.091414,12.482583,4.4171362,53.4869881,37.1171532,1983.119995,-4.3787298,4888,26.4983044,225.6820679,3914.289063,6421.751953,3
84.06375,28.50565,0.6319373,0.3154371,138.358017,447.3065796,6.3308835,4.0188475,12.4982548,4.4280014,53.6365547,37.0549316,1990.930054,-5.2593198,5110,13.2934914,236.5921783,4593.845215,6474.720215,2
84.07095,28.50565,0.6352519,0.317183,138.7226563,449.4086304,6.329771,3.9490039,12.5076656,4.4364967,53.7606544,36.9806824,1990.930054,-7.6827598,5302,16.8393002,253.0724945,4094.764648,6635.970215,2
84.07814,28.50565,0.638483,0.318855,139.2882843,451.3640747,6.3280096,3.8807824,12.5100117,4.4439106,53.8708382,36.897747,1990.930054,-13.8863001,5578,40.3549042,253.3549652,3614.799072,6859.511719,2
84.08533,28.50565,0.6413485,0.3205886,139.9542389,453.3199463,6.3264341,3.8131912,12.5059128,4.4522929,53.9784393,36.8166618,1990.930054,-10.3607998,6405,7.1358061,76.4295654,3208.04126,7128.20459,2
84.09253,28.50565,0.6438234,0.3223977,140.7522583,455.3286743,6.3250318,3.7463651,12.4959803,4.4613938,54.0821495,36.7390404,1990.930054,-5.4951901,6031,38.889183,102.0114746,2905.403076,7120.814453,2
